order_item_id,order_id,product_id,quantity,unit_price
12433,5015,32,3,13.9
12434,5016,17,3,63.23
12435,5016,24,2,42.02
12436,5016,33,2,35.23
12437,5017,39,3,59.27
12438,5017,21,3,65.85
12439,5017,58,3,21.46
12440,5017,40,1,58.6
12441,5018,50,2,53.01
12442,5018,23,1,32.35
12443,5018,42,3,76.5
12444,5018,53,1,8.99
12445,5019,46,2,167.04
12446,5020,30,2,30.51
12447,5020,45,1,174.61
12448,5020,12,1,120.17
12449,5020,29,3,17.72
12450,5021,15,1,40.43
12451,5021,44,3,75.69
12452,5021,28,1,9.66
12453,5022,44,2,75.69
12454,5022,49,1,88.65
12455,5023,37,3,12.41
12456,5023,27,2,58.96
12457,5023,3,3,42.57
12458,5023,18,3,124.11
12459,5024,29,3,17.72
12460,5024,56,3,15.32
12461,5024,3,2,42.57
12462,5025,53,3,8.99
12463,5025,55,3,25.2
12464,5025,51,2,4.82
12465,5025,10,3,236.19
12466,5026,26,3,84.32
12467,5026,23,2,34.05
12468,5026,39,3,59.27
12469,5027,53,2,8.99
12470,5028,55,1,25.2
12471,5029,51,3,5.07
12472,5029,33,1,33.47
12473,5029,3,3,42.57
12474,5029,14,3,37.35
12475,5030,6,1,289.07
12476,5030,41,1,116.68
12477,5030,57,3,22.42
12478,5031,42,1,76.5
12479,5031,9,3,247.25
12480,5031,15,1,42.56
12481,5032,60,2,13.97
12482,5032,56,1,15.32
12483,5033,54,3,5.86
12484,5034,15,2,42.56
12485,5034,57,1,22.42
12486,5035,1,3,166.25
12487,5035,31,3,34.1
12488,5035,51,1,5.07
12489,5036,3,2,42.57
12490,5036,10,1,236.19
12491,5036,44,1,75.69
12492,5037,60,2,13.27
12493,5037,8,2,175.41
12494,5038,41,1,116.68
12495,5038,33,3,35.23
12496,5039,21,1,69.32
12497,5040,28,2,9.18
12498,5040,8,2,175.41
12499,5040,42,1,76.5
12500,5041,53,3,8.99
12501,5041,33,2,35.23
12502,5041,1,1,166.25
12503,5042,36,3,10.96
12504,5042,59,3,24.67
12505,5042,58,1,21.46
12506,5042,33,2,35.23
12507,5043,28,2,9.66
12508,5043,8,3,175.41
12509,5043,37,1,13.06
12510,5043,33,3,35.23
12511,5044,30,3,30.51
12512,5044,5,1,176.19
12513,5044,52,2,34.98
12514,5045,42,2,76.5
12515,5045,20,3,102.52
12516,5045,22,1,41.98
12517,5046,7,3,97.14
12518,5046,33,1,35.23
12519,5047,56,2,15.32
12520,5047,2,2,112.61
12521,5047,34,1,35.16
12522,5048,9,3,247.25
12523,5048,27,2,58.96
12524,5048,8,1,175.41
12525,5048,41,3,116.68
12526,5049,38,2,38.97
12527,5049,15,3,42.56
12528,5049,19,1,110.32
12529,5049,2,1,118.54
12530,5050,35,2,6.33
12531,5050,48,3,96.53
12532,5050,38,1,38.97
12533,5050,16,3,117.45
12534,5051,19,3,116.13
12535,5051,59,2,24.67
12536,5051,25,3,39.58
12537,5052,25,3,41.66
12538,5053,30,2,30.51
12539,5053,48,3,101.61
12540,5054,40,2,58.6
12541,5055,12,1,120.17
12542,5055,29,3,17.72
12543,5055,23,3,34.05
12544,5056,26,1,84.32
12545,5056,16,3,117.45
12546,5057,14,3,39.32
12547,5057,21,2,69.32
12548,5057,40,2,58.6
12549,5058,59,3,24.67
12550,5058,32,3,13.9
12551,5059,19,3,116.13
12552,5059,40,3,58.6
12553,5059,41,2,116.68
12554,5060,44,2,75.69
12555,5060,15,1,42.56
12556,5060,21,3,69.32
12557,5060,55,1,25.2
12558,5061,45,3,174.61
12559,5061,30,1,30.51
12560,5062,40,2,58.6
12561,5062,44,3,75.69
12562,5063,21,2,69.32
12563,5063,57,2,22.42
12564,5063,60,3,13.27
12565,5064,4,3,343.75
12566,5064,43,1,37.07
12567,5064,7,1,97.14
12568,5064,14,2,39.32
12569,5065,20,1,102.52
12570,5065,45,3,174.61
12571,5066,28,2,9.66
12572,5067,5,3,176.19
12573,5067,18,3,124.11
12574,5068,7,2,97.14
12575,5069,28,2,9.18
12576,5069,3,1,42.57
12577,5070,38,3,37.02
12578,5070,59,2,24.67
12579,5070,4,2,343.75
12580,5071,60,2,13.97
12581,5071,6,3,289.07
12582,5071,56,3,15.32
12583,5072,39,2,59.27
12584,5072,38,1,38.97
12585,5072,29,3,17.72
12586,5073,23,1,34.05
12587,5073,31,1,34.1
12588,5073,17,3,63.23
12589,5073,42,2,72.67
12590,5074,13,1,71.35
12591,5074,55,2,25.2
12592,5074,53,3,8.99
12593,5074,27,3,58.96
12594,5075,49,3,88.65
12595,5075,28,3,9.66
12596,5075,16,2,117.45
12597,5076,53,3,8.99
12598,5077,17,2,63.23
12599,5077,27,1,58.96
12600,5077,54,2,5.86
12601,5077,36,3,10.96
12602,5078,19,3,116.13
12603,5078,3,3,42.57
12604,5078,11,1,62.04
12605,5078,10,3,236.19
12606,5079,49,2,88.65
12607,5079,12,3,120.17
12608,5079,52,3,34.98
12609,5080,54,2,5.57
12610,5080,27,2,58.96
12611,5080,38,2,38.97
12612,5081,57,3,22.42
12613,5082,59,2,24.67
12614,5082,52,3,34.98
12615,5082,42,2,76.5
12616,5082,55,2,25.2
12617,5083,15,2,42.56
12618,5083,42,3,76.5
12619,5083,6,3,274.62
12620,5084,36,3,10.96
12621,5084,54,1,5.86
12622,5084,60,1,13.27
12623,5085,11,1,62.04
12624,5085,13,1,71.35
12625,5085,26,2,84.32
12626,5085,47,1,130.34
12627,5086,22,2,41.98
12628,5086,4,3,343.75
12629,5086,47,1,130.34
12630,5086,44,2,75.69
12631,5087,11,2,62.04
12632,5087,36,2,10.96
12633,5087,53,1,8.99
12634,5088,17,1,63.23
12635,5088,34,2,33.4
12636,5088,28,1,9.66
12637,5088,21,2,69.32
12638,5089,51,3,5.07
12639,5089,17,3,63.23
12640,5089,21,3,69.32
12641,5090,48,3,101.61
12642,5090,3,2,40.44
12643,5090,50,3,53.01
12644,5090,6,2,289.07
12645,5091,37,2,12.41
12646,5091,28,1,9.66
12647,5092,50,2,50.36
12648,5092,26,1,84.32
12649,5092,38,1,38.97
12650,5092,24,2,39.92
12651,5093,22,1,39.88
12652,5094,36,3,10.96
12653,5094,51,3,5.07
12654,5095,31,1,34.1
12655,5095,10,3,236.19
12656,5095,47,2,130.34
12657,5095,57,2,22.42
12658,5096,20,2,102.52
12659,5097,55,2,25.2
12660,5098,32,3,13.9
12661,5098,47,2,130.34
12662,5099,7,1,97.14
12663,5099,44,1,75.69
12664,5099,19,2,116.13
12665,5100,15,3,42.56
12666,5100,14,1,37.35
12667,5100,19,1,116.13
12668,5100,8,2,175.41
12669,5101,30,2,30.51
12670,5101,50,3,53.01
12671,5101,22,3,41.98
12672,5102,32,1,13.9
12673,5103,58,2,20.39
12674,5104,37,1,12.41
12675,5104,17,2,63.23
12676,5104,3,1,42.57
12677,5105,10,3,224.38
12678,5105,7,2,97.14
12679,5105,48,1,96.53
12680,5106,60,2,13.97
12681,5107,42,1,76.5
12682,5107,7,1,97.14
12683,5107,24,1,42.02
12684,5108,48,3,101.61
12685,5108,18,2,124.11
12686,5108,45,1,174.61
12687,5108,19,2,116.13
12688,5109,60,2,13.97
12689,5109,29,1,17.72
12690,5109,50,1,53.01
12691,5110,18,3,124.11
12692,5110,55,2,25.2
12693,5111,47,3,130.34
12694,5111,42,2,72.67
12695,5112,58,2,21.46
12696,5112,17,3,63.23
12697,5112,46,2,158.69
12698,5112,25,2,41.66
12699,5113,42,3,76.5
12700,5114,17,2,63.23
12701,5114,59,2,24.67
12702,5114,54,3,5.57
12703,5114,25,1,41.66
12704,5115,2,2,118.54
12705,5115,31,1,34.1
12706,5115,23,1,34.05
12707,5115,8,2,175.41
12708,5116,35,3,6.33
12709,5116,10,3,236.19
12710,5117,2,3,118.54
12711,5117,11,3,62.04
12712,5117,1,1,166.25
12713,5118,1,2,166.25
12714,5119,47,2,130.34
12715,5119,33,2,35.23
12716,5119,15,1,42.56
12717,5119,52,3,34.98
12718,5120,60,3,13.97
12719,5121,36,2,10.96
12720,5122,2,1,112.61
12721,5122,45,3,174.61
12722,5122,56,2,14.55
12723,5123,6,1,274.62
12724,5123,43,2,37.07
12725,5123,23,3,32.35
12726,5124,45,1,174.61
12727,5125,46,1,167.04
12728,5125,3,1,42.57
12729,5125,4,2,326.56
12730,5126,39,1,59.27
12731,5126,33,1,35.23
12732,5126,52,3,34.98
12733,5126,26,2,84.32
12734,5127,35,2,6.33
12735,5128,5,1,176.19
12736,5128,28,1,9.66
12737,5128,31,3,34.1
12738,5129,9,3,234.89
12739,5129,8,1,175.41
12740,5129,53,2,8.99
12741,5129,49,3,88.65
12742,5130,24,2,42.02
12743,5131,32,2,13.9
12744,5132,35,2,6.33
12745,5132,49,1,88.65
12746,5132,9,1,247.25
12747,5132,14,3,39.32
12748,5133,23,2,34.05
12749,5134,24,2,42.02
12750,5135,47,3,123.82
12751,5135,2,2,118.54
12752,5136,28,3,9.66
12753,5136,2,1,118.54
12754,5137,14,3,39.32
12755,5137,52,3,34.98
12756,5137,13,2,71.35
12757,5138,30,1,30.51
12758,5138,10,3,236.19
12759,5138,53,3,8.99
12760,5139,60,3,13.97
12761,5139,8,2,175.41
12762,5139,46,2,167.04
12763,5140,56,1,15.32
12764,5140,54,3,5.86
12765,5140,49,1,88.65
12766,5140,45,2,165.88
12767,5141,48,3,101.61
12768,5142,20,2,102.52
12769,5142,8,3,175.41
12770,5142,48,2,101.61
12771,5142,44,3,75.69
12772,5143,47,3,123.82
12773,5144,12,2,120.17
12774,5145,22,1,41.98
12775,5146,42,1,72.67
12776,5146,30,3,30.51
12777,5146,16,3,117.45
12778,5147,24,2,42.02
12779,5147,10,1,236.19
12780,5147,5,2,176.19
12781,5148,24,2,39.92
12782,5148,55,3,25.2
12783,5148,35,1,6.01
12784,5149,39,1,59.27
12785,5149,31,2,34.1
12786,5150,53,2,8.99
12787,5150,29,2,17.72
12788,5150,43,1,35.22
12789,5151,29,2,17.72
12790,5151,17,2,60.07
12791,5152,51,3,5.07
12792,5152,25,2,41.66
12793,5152,14,2,39.32
12794,5153,21,2,69.32
12795,5153,23,2,34.05
12796,5153,3,2,42.57
12797,5153,46,2,167.04
12798,5154,7,2,97.14
12799,5155,26,2,84.32
12800,5155,20,1,102.52
12801,5155,1,1,166.25
12802,5156,7,1,97.14
12803,5157,58,1,21.46
12804,5157,54,2,5.57
12805,5157,31,2,34.1
12806,5158,35,3,6.33
12807,5158,29,2,17.72
12808,5158,42,3,76.5
12809,5158,46,1,167.04
12810,5159,37,2,13.06
12811,5160,53,3,8.99
12812,5160,52,3,34.98
12813,5160,58,1,20.39
12814,5161,50,3,53.01
12815,5162,27,2,58.96
12816,5162,30,2,30.51
12817,5162,11,1,58.94
12818,5162,19,3,116.13
12819,5163,41,1,116.68
12820,5163,33,3,35.23
12821,5164,15,1,42.56
12822,5164,48,1,101.61
12823,5164,16,1,111.58
12824,5165,23,2,34.05
12825,5166,37,1,13.06
12826,5166,17,3,63.23
12827,5166,49,3,88.65
12828,5166,41,2,116.68
12829,5167,13,1,71.35
12830,5167,33,1,35.23
12831,5168,59,1,24.67
12832,5168,7,3,97.14
12833,5168,51,1,5.07
12834,5168,26,3,80.1
12835,5169,43,3,37.07
12836,5169,22,1,41.98
12837,5169,9,3,247.25
12838,5170,18,1,117.9
12839,5170,57,2,22.42
12840,5170,20,2,102.52
12841,5170,11,1,62.04
12842,5171,5,2,176.19
12843,5171,21,1,69.32
12844,5171,43,1,37.07
12845,5172,40,1,55.67
12846,5172,48,1,101.61
12847,5172,50,1,53.01
12848,5173,60,2,13.97
12849,5174,32,1,13.21
12850,5175,58,3,21.46
12851,5175,40,2,58.6
12852,5175,17,2,63.23
12853,5175,8,2,175.41
12854,5176,44,1,75.69
12855,5176,20,2,102.52
12856,5176,60,2,13.97
12857,5177,45,2,174.61
12858,5178,2,3,118.54
12859,5178,52,3,34.98
12860,5179,30,3,30.51
12861,5179,22,3,39.88
12862,5179,24,1,42.02
12863,5179,21,2,69.32
12864,5180,51,3,5.07
12865,5180,52,1,34.98
12866,5181,4,1,343.75
12867,5181,7,3,97.14
12868,5182,19,3,116.13
12869,5182,26,3,84.32
12870,5183,23,1,34.05
12871,5184,27,2,58.96
12872,5184,23,1,34.05
12873,5184,20,3,97.39
12874,5185,33,3,35.23
12875,5185,44,1,75.69
12876,5185,55,2,25.2
12877,5185,25,2,41.66
12878,5186,43,2,35.22
12879,5186,36,2,10.96
12880,5187,17,3,63.23
12881,5187,23,3,34.05
12882,5187,4,1,343.75
12883,5187,49,2,88.65
12884,5188,41,1,110.85
12885,5188,33,3,35.23
12886,5188,7,3,97.14
12887,5189,57,1,22.42
12888,5190,60,3,13.97
12889,5190,33,3,35.23
12890,5190,12,1,120.17
12891,5190,41,3,116.68
12892,5191,52,3,34.98
12893,5191,6,3,289.07
12894,5192,1,2,166.25
12895,5192,35,3,6.33
12896,5192,53,2,8.99
12897,5192,33,3,35.23
12898,5193,40,3,58.6
12899,5193,14,1,39.32
12900,5193,30,3,30.51
12901,5193,33,3,35.23
12902,5194,22,3,41.98
12903,5194,51,3,5.07
12904,5194,44,1,71.91
12905,5195,42,1,76.5
12906,5196,5,2,176.19
12907,5196,51,2,4.82
12908,5196,56,3,15.32
12909,5196,14,2,37.35
12910,5197,25,3,39.58
12911,5197,37,1,13.06
12912,5198,12,1,114.16
12913,5198,47,2,130.34
12914,5198,11,2,62.04
12915,5199,2,1,112.61
12916,5199,15,2,42.56
12917,5200,25,2,41.66
12918,5200,32,1,13.9
12919,5200,57,2,22.42
12920,5201,33,1,35.23
12921,5201,60,2,13.27
12922,5201,4,2,343.75
12923,5201,46,1,167.04
12924,5202,20,2,102.52
12925,5202,36,3,10.96
12926,5203,3,1,42.57
12927,5203,39,2,59.27
12928,5203,30,2,30.51
12929,5203,42,1,72.67
12930,5204,5,2,176.19
12931,5204,11,2,62.04
12932,5204,12,1,120.17
12933,5204,57,1,22.42
12934,5205,27,2,58.96
12935,5205,15,1,42.56
12936,5205,41,2,116.68
12937,5205,34,2,35.16
12938,5206,9,2,247.25
12939,5207,18,1,124.11
12940,5207,57,2,22.42
12941,5208,7,3,97.14
12942,5208,41,2,116.68
12943,5208,55,3,25.2
12944,5208,12,1,120.17
12945,5209,40,1,55.67
12946,5209,19,1,110.32
12947,5209,12,1,120.17
12948,5209,58,1,21.46
12949,5210,48,1,96.53
12950,5210,2,1,118.54
12951,5210,10,3,236.19
12952,5211,29,2,17.72
12953,5211,54,3,5.86
12954,5211,10,3,236.19
12955,5211,43,1,37.07
12956,5212,44,3,75.69
12957,5212,1,1,166.25
12958,5212,52,2,34.98
12959,5212,19,1,116.13
12960,5213,38,1,38.97
12961,5214,3,1,42.57
12962,5214,14,2,39.32
12963,5214,55,3,25.2
12964,5214,11,3,62.04
12965,5215,29,3,17.72
12966,5216,9,1,247.25
12967,5216,19,3,116.13
12968,5217,18,2,124.11
12969,5218,40,1,58.6
12970,5218,57,1,22.42
12971,5218,31,2,34.1
12972,5219,37,3,13.06
12973,5219,5,2,176.19
12974,5220,52,3,34.98
12975,5220,35,1,6.33
12976,5221,18,3,117.9
12977,5222,36,1,10.96
12978,5222,9,2,247.25
12979,5222,48,1,101.61
12980,5223,39,1,56.31
12981,5224,26,3,84.32
12982,5225,33,2,35.23
12983,5226,15,1,42.56
12984,5226,49,1,88.65
12985,5226,5,1,176.19
12986,5226,29,2,17.72
12987,5227,23,3,34.05
12988,5227,4,3,343.75
12989,5228,47,3,130.34
12990,5228,15,2,42.56
12991,5228,24,1,42.02
12992,5229,2,2,118.54
12993,5230,12,2,120.17
12994,5230,27,1,58.96
12995,5230,36,3,10.96
12996,5231,21,2,69.32
12997,5232,36,1,10.96
12998,5232,14,2,39.32
12999,5232,48,2,96.53
13000,5233,9,1,247.25
13001,5234,11,2,62.04
13002,5234,47,1,130.34
13003,5235,52,1,34.98
13004,5235,44,1,75.69
13005,5235,41,2,110.85
13006,5235,27,1,56.01
13007,5236,39,3,59.27
13008,5236,49,2,88.65
13009,5236,38,3,38.97
13010,5236,7,3,97.14
13011,5237,5,3,167.38
13012,5237,32,2,13.9
13013,5237,15,1,42.56
13014,5238,43,1,35.22
13015,5238,11,3,62.04
13016,5238,7,3,92.28
13017,5239,41,2,116.68
13018,5240,28,3,9.18
13019,5240,31,3,34.1
13020,5241,58,1,21.46
13021,5241,21,3,65.85
13022,5241,36,1,10.96
13023,5241,22,3,41.98
13024,5242,17,3,60.07
13025,5243,36,2,10.96
13026,5243,4,3,343.75
13027,5243,39,2,59.27
13028,5244,32,2,13.9
13029,5244,54,3,5.86
13030,5244,20,3,102.52
13031,5244,13,2,71.35
13032,5245,15,2,42.56
13033,5245,52,2,34.98
13034,5245,48,1,101.61
13035,5245,31,3,32.4
13036,5246,32,1,13.9
13037,5246,30,2,30.51
13038,5246,23,3,34.05
13039,5247,2,2,112.61
13040,5247,37,1,13.06
13041,5247,48,3,101.61
13042,5248,58,3,21.46
13043,5248,33,1,35.23
13044,5249,20,3,102.52
13045,5250,20,1,102.52
13046,5250,46,2,167.04
13047,5250,32,2,13.9
13048,5251,14,2,37.35
13049,5251,38,2,38.97
13050,5251,18,1,124.11
13051,5251,41,2,116.68
13052,5252,19,3,116.13
13053,5253,16,2,117.45
13054,5253,4,2,326.56
13055,5253,29,2,17.72
13056,5253,1,1,166.25
13057,5254,29,1,17.72
13058,5254,33,2,35.23
13059,5255,3,2,42.57
13060,5255,50,3,53.01
13061,5255,34,2,35.16
13062,5255,45,3,174.61
13063,5256,13,2,71.35
13064,5257,56,3,15.32
13065,5258,58,3,21.46
13066,5258,36,1,10.96
13067,5258,55,3,23.94
13068,5258,49,3,88.65
13069,5259,57,1,21.3
13070,5259,15,2,42.56
13071,5259,58,3,21.46
13072,5259,1,1,166.25
13073,5260,28,1,9.66
13074,5260,23,2,34.05
13075,5260,50,3,53.01
13076,5260,33,2,35.23
13077,5261,22,1,39.88
13078,5262,37,1,13.06
13079,5263,56,1,15.32
13080,5264,24,1,42.02
13081,5264,49,2,88.65
13082,5264,22,1,39.88
13083,5265,38,1,38.97
13084,5265,3,1,40.44
13085,5265,27,1,58.96
13086,5265,24,3,42.02
13087,5266,55,2,25.2
13088,5266,14,1,39.32
13089,5266,5,1,176.19
13090,5266,45,2,165.88
13091,5267,16,1,117.45
13092,5267,28,3,9.18
13093,5267,12,1,120.17
13094,5268,29,1,17.72
13095,5269,55,1,25.2
13096,5269,32,3,13.9
13097,5269,14,3,39.32
13098,5270,7,2,97.14
13099,5270,33,1,35.23
13100,5271,4,2,343.75
13101,5271,39,2,59.27
13102,5271,53,3,8.99
13103,5271,29,1,17.72
13104,5272,22,2,41.98
13105,5272,55,3,25.2
13106,5272,52,3,33.23
13107,5272,59,1,24.67
13108,5273,53,2,8.99
13109,5273,4,2,343.75
13110,5273,10,1,236.19
13111,5274,33,1,35.23
13112,5275,15,3,42.56
13113,5276,19,1,110.32
13114,5277,11,2,62.04
13115,5277,33,2,35.23
13116,5277,35,3,6.33
13117,5277,47,2,130.34
13118,5278,7,3,97.14
13119,5278,2,1,118.54
13120,5278,27,3,58.96
13121,5278,29,3,17.72
13122,5279,40,2,58.6
13123,5280,26,3,84.32
13124,5280,46,1,167.04
13125,5281,34,2,35.16
13126,5282,36,3,10.96
13127,5282,60,1,13.97
13128,5282,20,1,102.52
13129,5283,47,2,130.34
13130,5283,38,3,38.97
13131,5283,26,2,84.32
13132,5283,7,2,97.14
13133,5284,43,3,35.22
13134,5285,29,2,16.83
13135,5286,49,2,88.65
13136,5286,10,1,236.19
13137,5286,16,1,117.45
13138,5286,23,2,34.05
13139,5287,56,1,15.32
13140,5287,27,2,58.96
13141,5287,9,3,247.25
13142,5288,4,2,326.56
13143,5288,47,1,130.34
13144,5288,17,2,63.23
13145,5289,29,2,16.83
13146,5290,52,3,34.98
13147,5290,1,1,166.25
13148,5290,40,2,58.6
13149,5291,4,1,343.75
13150,5291,53,3,8.99
13151,5292,20,3,102.52
13152,5292,11,3,62.04
13153,5292,53,2,8.99
13154,5292,14,3,39.32
13155,5293,50,3,53.01
13156,5293,56,3,15.32
13157,5294,51,3,5.07
13158,5294,2,3,118.54
13159,5295,15,3,42.56
13160,5295,7,2,97.14
13161,5296,42,3,76.5
13162,5297,27,2,58.96
13163,5297,29,1,16.83
13164,5297,58,1,21.46
13165,5297,10,2,236.19
13166,5298,59,3,24.67
13167,5298,57,1,22.42
13168,5299,45,2,165.88
13169,5299,56,2,15.32
13170,5299,47,3,130.34
13171,5299,10,1,236.19
13172,5300,14,2,39.32
13173,5300,13,2,71.35
13174,5300,15,2,42.56
13175,5300,18,2,124.11
13176,5301,56,3,15.32
13177,5301,17,3,63.23
13178,5301,7,2,97.14
13179,5302,55,2,25.2
13180,5302,5,3,176.19
13181,5303,27,1,56.01
13182,5304,60,1,13.97
13183,5304,35,2,6.33
13184,5305,56,2,14.55
13185,5305,20,1,102.52
13186,5305,45,3,165.88
13187,5306,28,1,9.66
13188,5306,57,3,22.42
13189,5306,44,2,75.69
13190,5307,53,2,8.99
13191,5307,7,1,97.14
13192,5307,5,2,167.38
13193,5308,33,1,35.23
13194,5308,26,3,84.32
13195,5308,56,1,14.55
13196,5308,47,1,130.34
13197,5309,3,1,42.57
13198,5309,15,2,40.43
13199,5310,25,3,39.58
13200,5310,3,2,42.57
13201,5311,38,3,38.97
13202,5311,9,1,234.89
13203,5311,46,1,167.04
13204,5311,20,1,102.52
13205,5312,22,1,41.98
13206,5313,60,2,13.97
13207,5313,39,3,59.27
13208,5313,40,1,58.6
13209,5313,2,2,112.61
13210,5314,36,1,10.96
13211,5314,37,3,12.41
13212,5314,25,3,41.66
13213,5315,18,2,124.11
13214,5316,4,1,343.75
13215,5316,58,1,21.46
13216,5316,8,3,175.41
13217,5317,15,3,42.56
13218,5318,4,3,343.75
13219,5319,37,3,13.06
13220,5319,8,1,175.41
13221,5319,42,3,76.5
13222,5320,50,3,50.36
13223,5320,52,3,34.98
13224,5321,37,3,13.06
13225,5321,28,1,9.18
13226,5321,11,2,62.04
13227,5321,60,2,13.97
13228,5322,37,3,13.06
13229,5323,42,3,76.5
13230,5323,23,2,34.05
13231,5324,37,3,13.06
13232,5325,2,1,118.54
13233,5325,13,2,71.35
13234,5325,15,2,42.56
13235,5325,10,1,224.38
13236,5326,24,3,42.02
13237,5326,49,3,88.65
13238,5327,50,2,53.01
13239,5327,21,2,69.32
13240,5327,24,1,39.92
13241,5328,59,3,24.67
13242,5328,17,3,63.23
13243,5328,7,3,97.14
13244,5329,47,1,123.82
13245,5329,38,1,38.97
13246,5329,6,2,289.07
13247,5330,37,2,13.06
13248,5330,27,3,58.96
13249,5331,24,1,39.92
13250,5331,37,3,13.06
13251,5331,6,3,289.07
13252,5331,11,1,62.04
13253,5332,27,2,58.96
13254,5333,27,2,58.96
13255,5334,35,3,6.01
13256,5334,57,2,22.42
13257,5335,52,2,34.98
13258,5336,49,1,88.65
13259,5337,59,3,24.67
13260,5337,2,1,118.54
13261,5337,25,3,41.66
13262,5337,37,2,13.06
13263,5338,39,3,59.27
13264,5338,6,3,289.07
13265,5338,31,3,34.1
13266,5339,13,1,71.35
13267,5339,41,3,110.85
13268,5340,47,3,130.34
13269,5340,42,1,76.5
13270,5340,8,2,175.41
13271,5340,49,3,84.22
13272,5341,30,1,30.51
13273,5341,59,1,24.67
13274,5341,1,3,157.94
13275,5342,14,2,39.32
13276,5343,48,3,101.61
13277,5343,22,2,41.98
13278,5343,54,3,5.86
13279,5343,30,3,30.51
13280,5344,40,3,58.6
13281,5344,14,2,39.32
13282,5344,42,1,76.5
13283,5344,18,2,124.11
13284,5345,17,1,60.07
13285,5345,11,3,62.04
13286,5345,2,3,118.54
13287,5346,26,1,80.1
13288,5346,35,2,6.33
13289,5346,32,1,13.9
13290,5346,49,3,88.65
13291,5347,36,2,10.96
13292,5347,14,1,39.32
13293,5348,53,3,8.99
13294,5348,5,1,176.19
13295,5348,40,2,58.6
13296,5348,10,2,236.19
13297,5349,36,1,10.96
13298,5349,42,3,76.5
13299,5349,9,1,234.89
13300,5349,40,3,58.6
13301,5350,25,1,41.66
13302,5351,16,3,117.45
13303,5352,34,1,35.16
13304,5352,47,1,130.34
13305,5353,4,2,343.75
13306,5354,26,3,80.1
13307,5355,8,1,175.41
13308,5356,47,1,130.34
13309,5356,37,3,13.06
13310,5357,10,1,236.19
13311,5357,21,2,69.32
13312,5358,47,3,130.34
13313,5358,31,2,32.4
13314,5358,24,1,42.02
13315,5359,36,1,10.96
13316,5360,33,2,35.23
13317,5360,49,3,88.65
13318,5361,30,3,30.51
13319,5361,5,3,176.19
13320,5362,6,1,289.07
13321,5362,52,3,34.98
13322,5362,55,3,25.2
13323,5362,34,3,35.16
13324,5363,30,1,30.51
13325,5363,31,2,34.1
13326,5364,35,1,6.33
13327,5365,52,1,33.23
13328,5365,55,3,23.94
13329,5365,39,2,56.31
13330,5366,34,3,35.16
13331,5367,49,2,88.65
13332,5368,22,3,41.98
13333,5368,17,3,63.23
13334,5369,42,3,76.5
13335,5369,23,2,34.05
13336,5369,55,3,25.2
13337,5370,40,3,58.6
13338,5370,44,1,75.69
13339,5370,27,3,58.96
13340,5371,36,3,10.96
13341,5371,39,1,59.27
13342,5371,51,2,5.07
13343,5372,54,2,5.86
13344,5372,46,2,167.04
13345,5372,17,2,63.23
13346,5373,55,3,25.2
13347,5373,40,2,58.6
13348,5373,41,3,110.85
13349,5373,2,3,118.54
13350,5374,48,1,101.61
13351,5375,40,1,55.67
13352,5376,40,3,55.67
13353,5376,21,1,69.32
13354,5377,27,3,58.96
13355,5377,37,1,13.06
13356,5377,33,2,35.23
13357,5377,34,3,35.16
13358,5378,51,3,5.07
13359,5378,39,1,59.27
13360,5379,10,1,236.19
13361,5379,56,3,15.32
13362,5379,7,2,97.14
13363,5380,17,2,63.23
13364,5380,34,2,35.16
13365,5381,48,3,101.61
13366,5381,23,2,34.05
13367,5382,11,3,62.04
13368,5383,18,2,124.11
13369,5384,43,3,37.07
13370,5385,4,2,343.75
13371,5385,49,2,88.65
13372,5385,51,3,5.07
13373,5386,48,1,101.61
13374,5386,6,2,289.07
13375,5386,17,1,63.23
13376,5386,41,2,116.68
13377,5387,51,3,4.82
13378,5387,4,1,326.56
13379,5387,8,1,175.41
13380,5387,52,1,34.98
13381,5388,57,3,22.42
13382,5388,30,3,30.51
13383,5389,45,3,174.61
13384,5390,19,2,116.13
13385,5390,42,2,76.5
13386,5390,2,3,118.54
13387,5391,4,2,343.75
13388,5392,21,2,69.32
13389,5392,50,1,53.01
13390,5392,36,2,10.96
13391,5393,12,2,120.17
13392,5393,44,1,71.91
13393,5393,38,3,38.97
13394,5394,8,3,166.64
13395,5394,19,1,116.13
13396,5394,33,2,33.47
13397,5394,35,1,6.33
13398,5395,6,2,289.07
13399,5395,16,3,117.45
13400,5396,46,3,167.04
13401,5396,54,2,5.86
13402,5397,34,1,35.16
13403,5398,48,1,101.61
13404,5398,25,1,41.66
13405,5398,37,1,13.06
13406,5399,3,3,42.57
13407,5399,41,1,116.68
13408,5399,45,3,174.61
13409,5399,25,1,41.66
13410,5400,50,2,53.01
13411,5400,35,1,6.33
13412,5400,24,1,39.92
13413,5401,9,1,247.25
13414,5401,31,1,32.4
13415,5401,28,1,9.66
13416,5402,54,3,5.86
13417,5402,7,3,97.14
13418,5403,33,3,35.23
13419,5403,45,2,165.88
13420,5403,5,1,176.19
13421,5404,54,3,5.86
13422,5404,19,2,116.13
13423,5405,12,3,120.17
13424,5405,5,1,167.38
13425,5405,47,1,130.34
13426,5405,3,3,42.57
13427,5406,6,2,289.07
13428,5406,2,2,112.61
13429,5406,56,1,15.32
13430,5407,45,2,174.61
